"","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","datetaken","datetakengranularity","datetakenunknown","tags","latitude","longitude","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_m","height_m","width_m"
"2408","22009306281","28919476@N05","f0de7d8364","632",1,"IMG_0635",1,0,0,"2015-10-06 14:09:42","0","0","","61.964783","7.895394","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm1.staticflickr.com/632/22009306281_f0de7d8364.jpg","375","500"
"2409","21578914576","80215180@N00","ea4cee93cb","5659",6,"IMG_2406.jpg",1,0,0,"2015-09-19 13:05:16","0","0","norge no oppland","62.011711","7.865316","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5659/21578914576_ea4cee93cb.jpg","500","375"
"2410","21417054920","80215180@N00","ac78dfb802","5834",6,"IMG_2072.jpg",1,0,0,"2015-09-19 13:03:36","0","0","norge no oppland","62.009838","7.866852","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5834/21417054920_ac78dfb802.jpg","500","375"
"2411","21613961771","80215180@N00","0e9e53c682","5685",6,"IMG_2071.jpg",1,0,0,"2015-09-19 13:03:24","0","0","norge no oppland","62.009838","7.866852","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5685/21613961771_0e9e53c682.jpg","375","500"
"2412","21613958741","80215180@N00","4310a99b86","607",1,"IMG_2070.jpg",1,0,0,"2015-09-19 13:03:18","0","0","norge no oppland","62.009838","7.866852","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm1.staticflickr.com/607/21613958741_4310a99b86.jpg","375","500"
"2413","21613955571","80215180@N00","3a0e7c5fc2","5633",6,"IMG_2069.jpg",1,0,0,"2015-09-19 13:00:56","0","0","norge no oppland","62.009838","7.866855","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5633/21613955571_3a0e7c5fc2.jpg","375","500"
"2414","21605143175","80215180@N00","16aebe0207","612",1,"IMG_2068.jpg",1,0,0,"2015-09-19 13:00:51","0","0","norge no oppland","62.009838","7.866855","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm1.staticflickr.com/612/21605143175_16aebe0207.jpg","375","500"
"2415","20982272454","80215180@N00","4249c4438e","767",1,"IMG_2067.jpg",1,0,0,"2015-09-19 13:00:44","0","0","norge no oppland","62.009838","7.866855","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm1.staticflickr.com/767/20982272454_4249c4438e.jpg","500","375"
"2416","21417230088","80215180@N00","db0500f2ec","5644",6,"IMG_2066.jpg",1,0,0,"2015-09-19 13:00:37","0","0","norge no oppland","62.009838","7.866855","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5644/21417230088_db0500f2ec.jpg","375","500"
"2417","21417226758","80215180@N00","dde3eeaf7e","581",1,"IMG_2405.jpg",1,0,0,"2015-09-19 12:17:02","0","0","norge no oppland","62.009719","7.866788","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm1.staticflickr.com/581/21417226758_dde3eeaf7e.jpg","375","500"
"2418","21417223618","80215180@N00","608036af81","5644",6,"IMG_2065.jpg",1,0,0,"2015-09-19 12:16:59","0","0","norge no oppland","62.009847","7.866880","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5644/21417223618_608036af81.jpg","375","500"
"2419","21417220638","80215180@N00","5768ae8806","5649",6,"IMG_2064.jpg",1,0,0,"2015-09-19 12:16:49","0","0","norge no oppland","62.009847","7.866880","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5649/21417220638_5768ae8806.jpg","500","375"
"2420","21417217338","80215180@N00","de731d174b","5811",6,"IMG_2063.jpg",1,0,0,"2015-09-19 12:16:17","0","0","norge no oppland","62.009838","7.866880","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5811/21417217338_de731d174b.jpg","375","500"
"2421","20572729625","84905000@N00","039a9d6df8","5755",6,"Norway (60 of 799).jpg",1,0,0,"2015-07-27 11:56:14","0","0","norway no oppland","61.951483","7.926416","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm6.staticflickr.com/5755/20572729625_039a9d6df8.jpg","333","500"
"2422","16583535071","75709718@N00","53f79ea0b8","8565",9,"DSC07973",1,0,0,"2014-07-25 14:11:55","0","0","","61.964863","7.895066","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8565/16583535071_53f79ea0b8.jpg","333","500"
"2423","16140664980","96741398@N02","1a83dcaccd","7512",8,"IMG_6453",1,0,0,"2014-08-03 16:22:12","0","0","norway oppland","62.011469","7.865952","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7512/16140664980_1a83dcaccd.jpg","306","500"
"2424","16281057525","96741398@N02","6a8dc6ab69","7555",8,"IMG_6683",1,0,0,"2014-08-03 17:09:12","0","0","norway oppland","62.008847","7.867133","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7555/16281057525_6a8dc6ab69.jpg","333","500"
"2425","15321564413","106679564@N02","559600d337","7495",8,"528",1,0,0,"2013-08-11 17:59:50","0","0","","61.959833","7.897166","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7495/15321564413_559600d337.jpg","500","375"
"2426","15915388696","106679564@N02","6f293bc3f1","7507",8,"521",1,0,0,"2013-08-11 17:47:36","0","0","","62.005166","7.813000","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7507/15915388696_6f293bc3f1.jpg","500","375"
"2427","15616546348","34002403@N00","034c6a53dd","8649",9,"Torda elva",1,0,0,"2014-07-31 15:46:40","0","0","norway landscape norge nor paysage norvege landskap torda billingen oppland grotli bismoen","62.009815","7.865996","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8649/15616546348_034c6a53dd.jpg","331","500"
"2428","15566779770","96741398@N02","f86a28271f","5606",6,"IMG_6707",1,0,0,"2014-08-03 17:30:25","0","0","norway oppland","62.013908","7.865161","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm6.staticflickr.com/5606/15566779770_f86a28271f.jpg","333","500"
"2429","15753040432","96741398@N02","a079c7231e","7491",8,"IMG_6713",1,0,0,"2014-08-03 17:32:32","0","0","norway oppland","62.013380","7.865530","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm8.staticflickr.com/7491/15753040432_a079c7231e.jpg","319","500"
"2430","15297122062","87501949@N07","1164c6ec81","3893",4,"Flickr road trip to upload-113",1,0,0,"2013-08-07 15:59:57","0","0","","62.011833","7.831666","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3893/15297122062_1164c6ec81.jpg","374","500"
"2431","15297488355","87501949@N07","11f6febc06","3857",4,"Flickr road trip to upload-112",1,0,0,"2013-08-07 15:57:40","0","0","","62.014500","7.779000","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3857/15297488355_11f6febc06.jpg","374","500"
"2432","13432960805","55167662@N04","c6ff303a82","7046",8,"Pollfoss",1,0,0,"2011-08-07 12:18:12","0","0","trees sky bw water norway clouds river lens norge waterfall nikon rocks no nikkor locations oppland niksoftware pollfoss 1685mm d7000 silverefexpro","61.960180","7.895008","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm8.staticflickr.com/7046/13432960805_c6ff303a82.jpg","500","331"
"2433","13412032254","55167662@N04","cf97e358b6","3679",4,"Frozen",1,0,0,"2012-12-20 13:34:46","0","0","trees winter bw cold ice water norway river dark lens norge frozen waterfall nikon rocks frost shadows seasons no clear nikkor silhoutte locations oppland niksoftware pollfoss 1685mm d7000 silverefexpro","61.960161","7.895177","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3679/13412032254_cf97e358b6.jpg","500","500"
"2434","10331040875","30981309@N04","0308074ed3","3723",4,"<U+0442><U+0440><U+043E><U+043F><U+0438><U+043D><U+043A><U+0430> <U+0432> <U+043B><U+0435><U+0441> <U+0438><U+0437> <U+0433><U+043E><U+043B><U+044B><U+0445> <U+0441><U+0435><U+0440><U+044B><U+0445> <U+0434><U+0435><U+0440><U+0435><U+0432><U+044C><U+0435><U+0432> #norway #<U+0442><U+043B><U+0435><U+043D> #<U+0442><U+0449><U+0435><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>",1,0,0,"2013-10-17 09:53:03","0","1","square squareformat iphoneography instagramapp uploaded:by=instagram","62.013666","7.775500","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3723/10331040875_0308074ed3.jpg","500","500"
"2435","9409743052","30396378@N07","020a8104f9","3697",4,"20130725-_DSC9210",1,0,0,"2013-07-25 17:08:50","0","0","norway oppland","62.014461","7.775580","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3697/9409743052_020a8104f9.jpg","333","500"
"2436","9409742470","30396378@N07","1300f9d96a","7398",8,"20130725-_DSC9209",1,0,0,"2013-07-25 17:08:25","0","0","norway oppland","62.014461","7.775591","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7398/9409742470_1300f9d96a.jpg","333","500"
"2437","9406981525","30396378@N07","3ded4f3bb4","2876",3,"20130725-_DSC9208",1,0,0,"2013-07-25 17:07:42","0","0","norway oppland","62.014463","7.775608","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm3.staticflickr.com/2876/9406981525_3ded4f3bb4.jpg","333","500"
"2438","9409740866","30396378@N07","1e57a2316d","3707",4,"20130725-_DSC9207",1,0,0,"2013-07-25 17:07:26","0","0","norway oppland","62.014463","7.775613","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3707/9409740866_1e57a2316d.jpg","333","500"
"2439","9295724264","46198971@N06","3cca421cba","7323",8,"noorwegen 289",1,0,0,"2013-06-10 10:18:07","0","0","noorwegen","62.007916","7.867152","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm8.staticflickr.com/7323/9295724264_3cca421cba.jpg","333","500"
"2440","9292931191","46198971@N06","ded293c08e","3794",4,"Vossebessen",1,0,0,"2013-06-10 10:13:26","0","0","noorwegen","62.008150","7.867897","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3794/9292931191_ded293c08e.jpg","333","500"
"2441","9295707506","46198971@N06","30518ab3f3","5507",6,"noorwegen 280",1,0,0,"2013-06-10 10:05:16","0","0","noorwegen","62.009769","7.866188","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm6.staticflickr.com/5507/9295707506_30518ab3f3.jpg","333","500"
"2442","9295694838","46198971@N06","0664c11108","7455",8,"Blauw immergroen",1,0,0,"2013-06-10 10:03:21","0","0","noorwegen","62.009222","7.866030","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm8.staticflickr.com/7455/9295694838_0664c11108.jpg","333","500"
"2443","8977828396","86942415@N00","d46dfdb129","3726",4,"",1,0,0,"2012-05-23 17:29:44","0","0","norway norge norwegen oppland bismoen","62.014341","7.778386","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3726/8977828396_d46dfdb129.jpg","333","500"
"2444","8976635761","86942415@N00","10f06e278f","7362",8,"",1,0,0,"2012-05-23 17:31:50","0","0","norway norge norwegen oppland bismoen","62.014261","7.778408","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm8.staticflickr.com/7362/8976635761_10f06e278f.jpg","333","500"
"2445","8812804613","95381191@N03","a078e76759","7318",8,"113-On the road to Geirangerfjorden, Norway....",1,0,0,"2010-06-23 13:35:09","0","0","","61.969708","7.892408","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm8.staticflickr.com/7318/8812804613_a078e76759.jpg","375","500"
"2446","8823393066","95381191@N03","1f49f0eb47","3809",4,"114-On the road to Geirangerfjorden, Norway....",1,0,0,"2010-06-23 13:42:02","0","0","","62.014577","7.795852","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm4.staticflickr.com/3809/8823393066_1f49f0eb47.jpg","375","500"
"2447","8799959685","36841804@N02","309a555ce5","3805",4,"pollfoss hitching a ride?",1,0,0,"2013-05-23 11:02:34","0","0","norway saintbernard stbernard sooc sintbernard triptonorthcape pollfosshitchingaride","61.959833","7.897833","15",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3805/8799959685_309a555ce5.jpg","375","500"
"2448","8589228481","55167662@N04","9a6b6d7621","8379",9,"Mountain river",1,0,0,"2011-08-07 12:18:53","0","0","trees summer sky motion mountains cold broken water norway clouds river lens landscape norge nikon rocks day seasons no wideangle rough nikkor locations oppland colorefexpro niksoftware 1685mm d7000","61.960080","7.895008","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8379/8589228481_9a6b6d7621.jpg","500","331"
"2449","8251364809","79324987@N06","d6d8a09b4f","8483",9,"Torda River.",1,0,0,"2004-06-21 15:51:04","0","0","2004 norway torda oppland","62.009722","7.866468","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm9.staticflickr.com/8483/8251364809_d6d8a09b4f.jpg","500","375"
"2450","8252433702","79324987@N06","2dde87ae2b","8483",9,"Torda River.",1,0,0,"2004-06-21 15:38:54","0","0","2004 norway torda oppland","62.009722","7.866468","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm9.staticflickr.com/8483/8252433702_2dde87ae2b.jpg","375","500"
"2451","8252433554","79324987@N06","f0cce8de96","8350",9,"Torda River.",1,0,0,"2004-06-21 15:38:43","0","0","2004 norway torda oppland","62.009722","7.866468","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm9.staticflickr.com/8350/8252433554_f0cce8de96.jpg","375","500"
"2452","8015802584","39037826@N00","f60e1499a7","8305",9,"Noruega",1,0,0,"2012-09-04 13:50:52","0","0","norway noruega","62.014658","7.780641","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm9.staticflickr.com/8305/8015802584_f60e1499a7.jpg","375","500"
"2453","8015748967","39037826@N00","f5ddfc3ea2","8299",9,"Noruega",1,0,0,"2012-09-02 15:21:23","0","0","norway noruega","61.971586","7.893061","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8299/8015748967_f5ddfc3ea2.jpg","375","500"
"2454","7742644112","54601896@N07","d10740a51d","8286",9,"Road",1,0,0,"2012-07-20 14:48:09","0","0","norway","61.986234","7.886295","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8286/7742644112_d10740a51d.jpg","309","500"
"2455","7716223408","23457640@N06","7eef208480","8426",9,"Pollfoss",1,0,0,"2012-07-04 14:32:25","0","0","norway norge noorwegen","61.960361","7.895308","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8426/7716223408_7eef208480.jpg","333","500"
"2456","7716222312","23457640@N06","23d895f65d","8425",9,"Bridge at Billingen",1,0,0,"2012-07-04 15:07:16","0","0","norway norge noorwegen","62.010211","7.866425","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8425/7716222312_23d895f65d.jpg","333","500"
"2457","7716221398","23457640@N06","7b527deecc","8286",9,"Wild river at Billingen",1,0,0,"2012-07-04 15:14:07","0","0","norway norge noorwegen","62.009950","7.866211","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8286/7716221398_7b527deecc.jpg","333","500"
"2458","7716210468","23457640@N06","a166bc0d5c","8284",9,"Traditionally built bridge",1,0,0,"2012-07-05 12:13:28","0","0","norway norge noorwegen","62.014213","7.864830","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8284/7716210468_a166bc0d5c.jpg","333","500"
"2459","7716209880","23457640@N06","23d5997be4","8288",9,"Strange tree growth",1,0,0,"2012-07-05 12:24:54","0","0","norway norge noorwegen","62.011777","7.867605","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8288/7716209880_23d5997be4.jpg","374","500"
"2460","7716209346","23457640@N06","5251966c3a","8432",9,"Valley panorama",1,0,0,"2012-07-05 13:24:32","0","0","norway norge noorwegen","62.014805","7.858013","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8432/7716209346_5251966c3a.jpg","333","500"
"2461","7716208754","23457640@N06","42f7ffbc1e","8292",9,"Strange tree growth",1,0,0,"2012-07-05 13:39:59","0","0","norway norge noorwegen","62.017775","7.872047","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8292/7716208754_42f7ffbc1e.jpg","374","500"
"2462","7716208348","23457640@N06","5023520aee","8427",9,"Moss for miles",1,0,0,"2012-07-05 13:44:04","0","0","norway norge noorwegen","62.017219","7.870588","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8427/7716208348_5023520aee.jpg","374","500"
"2463","7716207812","23457640@N06","f433ce3800","8422",9,"Bizarre tree",1,0,0,"2012-07-05 13:50:53","0","0","norway norge noorwegen","62.016777","7.867669","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8422/7716207812_f433ce3800.jpg","333","500"
"2464","7716207012","23457640@N06","2dcf615b27","8019",9,"Moss",1,0,0,"2012-07-05 14:01:47","0","0","norway norge noorwegen","62.015850","7.864922","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8019/7716207012_2dcf615b27.jpg","333","500"
"2465","7716206504","23457640@N06","2c6998c2b2","8292",9,"Wild river",1,0,0,"2012-07-05 14:05:45","0","0","norway norge noorwegen","62.015666","7.864338","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm9.staticflickr.com/8292/7716206504_2c6998c2b2.jpg","374","500"
"2466","6259350007","20974107@N02","8c7e6b1c31","6226",7,"Journey to Geiranger",1,0,0,"2011-08-21 15:56:47","0","0","world heritage norway site unesco geiranger sunnmøre geirangerfjord","62.009700","7.866383","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6226/6259350007_8c7e6b1c31.jpg","333","500"
"2467","6259876600","20974107@N02","ab6a3614df","6093",7,"Journey to Geiranger",1,0,0,"2011-08-21 15:55:51","0","0","world heritage norway site unesco geiranger sunnmøre geirangerfjord","62.009775","7.866461","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6093/6259876600_ab6a3614df.jpg","333","500"
"2468","6259875132","20974107@N02","c3dec7d132","6056",7,"Journey to Geiranger",1,0,0,"2011-08-21 15:54:54","0","0","world heritage norway site unesco geiranger sunnmøre geirangerfjord","62.009686","7.866163","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6056/6259875132_c3dec7d132.jpg","333","500"
"2469","6247421389","25230924@N08","7f764e2e88","6155",7,"Norway",1,0,0,"2011-06-27 10:44:02","0","0","norway river norge waterfall wasserfall norwegen fluss otta flus pollfossen urlaub2011","61.960198","7.895382","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6155/6247421389_7f764e2e88.jpg","334","500"
"2470","6247942774","25230924@N08","1e890696e2","6231",7,"Norway",1,0,0,"2011-06-27 10:47:39","0","0","norway river norge waterfall wasserfall norwegen fluss otta flus pollfossen urlaub2011","61.960198","7.895382","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6231/6247942774_1e890696e2.jpg","334","500"
"2471","6247418853","25230924@N08","8336eedc7e","6173",7,"Norway",1,0,0,"2011-06-27 10:46:31","0","0","norway river norge waterfall wasserfall norwegen fluss otta flus pollfossen urlaub2011","61.960198","7.895382","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6173/6247418853_8336eedc7e.jpg","334","500"
"2472","6247417267","25230924@N08","2fac07b61e","6036",7,"Norway",1,0,0,"2011-06-27 10:46:31","0","0","bw norway river norge waterfall wasserfall norwegen fluss otta schwarzweis flus pollfossen urlaub2011","61.960198","7.895382","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm7.staticflickr.com/6036/6247417267_2fac07b61e.jpg","334","500"
"2473","4824844981","48369971@N00","a8498b9f36","4094",5,"im239667",1,0,0,"2010-07-20 17:16:19","0","0","bw lake water norway fog hdr","62.014333","7.776166","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm5.staticflickr.com/4094/4824844981_a8498b9f36.jpg","281","500"
"2474","4819228727","48369971@N00","1a05300091","4094",5,"im239648",1,0,0,"2010-07-20 17:13:06","0","0","bw lake mountains water norway fog boat hdr","62.014333","7.776333","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm5.staticflickr.com/4094/4819228727_1a05300091.jpg","281","500"
"2475","3065876972","32844847@N04","6e7d66da1c","3186",4,"dhc2 - 10 refl",1,0,0,"2008-11-28 13:49:07","0","1","norway beaver fjord floatplane fs2004 dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3186/3065876972_6e7d66da1c.jpg","340","500"
"2476","3065037991","32844847@N04","d3d4fb8c81","3030",4,"dhc2 - 09 refl",1,0,0,"2008-11-28 13:48:58","0","1","norway beaver fjord floatplane fs2004 dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3030/3065037991_d3d4fb8c81.jpg","340","500"
"2477","3065037845","32844847@N04","bbb53076ae","3189",4,"dhc2 - 08 refl",1,0,0,"2008-11-28 13:48:55","0","1","norway beaver fjord floatplane fs2004 dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3189/3065037845_bbb53076ae.jpg","340","500"
"2478","3065876538","32844847@N04","df12451bd9","3056",4,"dhc2 - 07 Refl",1,0,0,"2008-11-28 13:48:48","0","1","norway beaver fjord floatplane fs2004 dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3056/3065876538_df12451bd9.jpg","340","500"
"2479","3065037591","32844847@N04","c51cfe44db","3233",4,"dhc2 - 06",1,0,0,"2008-11-28 13:48:44","0","1","norway beaver fjord floatplane fs2004 dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3233/3065037591_c51cfe44db.jpg","340","500"
"2480","3065028777","32844847@N04","67f6d6f10b","3235",4,"dhc2 - 02",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3235/3065028777_67f6d6f10b.jpg","340","500"
"2481","3065028771","32844847@N04","53918a45a1","3214",4,"dhc2 - 00",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3214/3065028771_53918a45a1.jpg","340","500"
"2482","3065028781","32844847@N04","a9bc1dfb09","3008",4,"dhc2 - 04",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3008/3065028781_a9bc1dfb09.jpg","340","500"
"2483","3065028779","32844847@N04","b0b0c55c1c","3284",4,"dhc2 - 03",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3284/3065028779_b0b0c55c1c.jpg","340","500"
"2484","3065028783","32844847@N04","3d71929a6d","3200",4,"dhc2 - 05",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3200/3065028783_3d71929a6d.jpg","340","500"
"2485","3065028775","32844847@N04","c8cf49982b","3171",4,"dhc2 - 01",1,0,0,"2008-11-28 13:41:57","0","1","norway beaver fjord floatplane fs2004 wideroe dhc2 widerøe","61.985012","7.838305","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3171/3065028775_c8cf49982b.jpg","340","500"
"2486","2957668023","78993495@N00","afd07c19db","3242",4,"Vuluvatnet",1,0,0,"2005-08-13 17:11:33","0","0","mountain lake norway day cloudy 5photosaday outstandingshots sjåk ottadalen vuluvatnet","62.013977","7.783041","15",0,"i0dCiSdTUb5U2Nix","2346391",0,0,0,1,"https://farm4.staticflickr.com/3242/2957668023_afd07c19db.jpg","375","500"
"2487","2733666030","11716431@N00","96d66e517c","2041",3,"Rv15 Noorwegen",1,0,0,"2008-07-24 10:58:27","0","0","scandinavië dag20 20080724","61.969624","7.892540","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm3.staticflickr.com/2041/2733666030_96d66e517c.jpg","375","500"
"2488","2732832849","11716431@N00","bd9c488407","3004",4,"Rv15 Noorwegen",1,0,0,"2008-07-24 10:57:04","0","0","scandinavië dag20 20080724","61.963691","7.896256","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3004/2732832849_bd9c488407.jpg","375","500"
"2489","2732831141","11716431@N00","67c9338f43","3286",4,"Rv15 Noorwegen",1,0,0,"2008-07-24 10:56:37","0","0","scandinavië dag20 20080724","61.963679","7.896253","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3286/2732831141_67c9338f43.jpg","375","500"
"2490","2732830655","11716431@N00","7bcac2b82a","3238",4,"Rv15 Noorwegen",1,0,0,"2008-07-24 10:56:23","0","0","scandinavië dag20 20080724","61.963673","7.896252","16",0,"0jp6f3tZVLjYujM","862750",0,0,0,1,"https://farm4.staticflickr.com/3238/2732830655_7bcac2b82a.jpg","500","375"
"2491","330791098","61072875@N00","e25f61c0bf","149",1,"119_1994",1,0,0,"2005-03-15 12:50:19","0","0","winter snow mountains norway skiing billingen gråhø strynefjellet reinheimen","62.014202","7.866747","16",0,"TeerS6BQUL_PvZkMsg","12592839",0,0,0,1,"https://farm1.staticflickr.com/149/330791098_e25f61c0bf.jpg","375","500"
